Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-08-31 00:00:00-04:00,0.0,0.10025078058242798,0.09976883509319542,0.10025078058242798,422400,0.0,0.0
1962-09-04 00:00:00-04:00,0.0,0.10073278351285563,0.09976883371289924,0.10000980645418167,438400,0.0,0.0
1962-09-05 00:00:00-04:00,0.0,0.1002507791954641,0.09976883371289924,0.10000980645418167,400000,0.0,0.0
1962-09-06 00:00:00-04:00,0.0,0.10025080774808647,0.09952783048349999,0.09976886212825775,473600,0.0,0.0
1962-09-07 00:00:00-04:00,0.0,0.10049175332704426,0.1000098078378117,0.10025078058242798,704000,0.0,0.0
1962-09-10 00:00:00-04:00,0.0,0.10049167275428772,0.10000972765147172,0.10049167275428772,380800,0.0,0.0
1962-09-11 00:00:00-04:00,0.0,0.10073275119066238,0.1002507470279319,0.10073275119066238,672000,0.0,0.0
1962-09-12 00:00:00-04:00,0.0,0.10193776960677554,0.10073284631433228,0.10169679671525955,921600,0.0,0.0
1962-09-13 00:00:00-04:00,0.0,0.10217874249829152,0.10145576498888023,0.10169679671525955,624000,0.0,0.0
1962-09-14 00:00:00-04:00,0.0,0.10193776339292526,0.10169679051609833,0.10193776339292526,480000,0.0,0.0
1962-09-17 00:00:00-04:00,0.0,0.10217873626975219,0.10193776339292526,0.10193776339292526,563200,0.0,0.0
1962-09-18 00:00:00-04:00,0.0,0.102901633907623,0.10193768431325373,0.10241962969303131,931200,0.0,0.0
1962-09-19 00:00:00-04:00,0.0,0.10290165496898233,0.1021786779165268,0.1021786779165268,454400,0.0,0.0
1962-09-20 00:00:00-04:00,0.0,0.10314269986893523,0.10217874940287042,0.10290172696113586,688000,0.0,0.0
1962-09-21 00:00:00-04:00,0.0,0.10290165496898233,0.10169673243810719,0.1021786779165268,940800,0.0,0.0
1962-09-24 00:00:00-04:00,0.0,0.10193767334527692,0.10073275119066238,0.10073275119066238,764800,0.0,0.0
1962-09-25 00:00:00-04:00,0.0,0.10049178055800081,0.09952783048349999,0.09976886212825775,851200,0.0,0.0
1962-09-26 00:00:00-04:00,0.0,0.1004916947506556,0.09832282364368439,0.09832282364368439,598400,0.0,0.0
1962-09-27 00:00:00-04:00,0.0,0.09856379624783826,0.09808185103953052,0.09832282364368439,659200,0.0,0.0
1962-09-28 00:00:00-04:00,0.0,0.10025080430854871,0.09832290422569201,0.09928685426712036,569600,0.0,0.0
1962-10-01 00:00:00-04:00,0.0,0.09976886354944041,0.09832290899967018,0.09880491346120834,486400,0.0,0.0
1962-10-02 00:00:00-04:00,0.0,0.09904580029093918,0.09832282364368439,0.09832282364368439,793600,0.0,0.0
1962-10-03 00:00:00-04:00,0.0,0.10000983150690197,0.09856387702733875,0.09928685426712036,624000,0.0,0.0
1962-10-04 00:00:00-04:00,0.0,0.10000980645418167,0.09904585665422529,0.10000980645418167,563200,0.0,0.0
1962-10-05 00:00:00-04:00,0.0,0.10097377002239227,0.10025079286513695,0.10097377002239227,643200,0.0,0.0
1962-10-08 00:00:00-04:00,0.0,0.10121471434831619,0.10073276893549518,0.10121471434831619,390400,0.0,0.0
1962-10-09 00:00:00-04:00,0.0,0.10193776339292526,0.10097381305075778,0.10193776339292526,486400,0.0,0.0
1962-10-10 00:00:00-04:00,0.0,0.10241971538980751,0.10169679671525955,0.10169679671525955,601600,0.0,0.0
1962-10-11 00:00:00-04:00,0.0,0.10193770770291151,0.10121473063254359,0.1014557033777237,460800,0.0,0.0
1962-10-12 00:00:00-04:00,0.0,0.10169670068131557,0.10073275119066238,0.10073275119066238,288000,0.0,0.0
1962-10-15 00:00:00-04:00,0.0,0.10169679671525955,0.10025084169643697,0.10169679671525955,560000,0.0,0.0
1962-10-16 00:00:00-04:00,0.0,0.10217873626975219,0.10145575880441164,0.10193776339292526,572800,0.0,0.0
1962-10-17 00:00:00-04:00,0.0,0.10169679671525955,0.10097381920584826,0.10169679671525955,892800,0.0,0.0
1962-10-18 00:00:00-04:00,0.0,0.10193767334527692,0.10073275119066238,0.10073275119066238,592000,0.0,0.0
1962-10-19 00:00:00-04:00,0.0,0.10145573063250164,0.09928685767358564,0.09976886212825775,588800,0.0,0.0
1962-10-22 00:00:00-04:00,0.0,0.10073270529651869,0.0975998267531395,0.0975998267531395,1004800,0.0,0.0
1962-10-23 00:00:00-04:00,0.0,0.0971179913000182,0.09350316356681605,0.09374413639307022,1760000,0.0,0.0
1962-10-24 00:00:00-04:00,0.0,0.09880491346120834,0.09133428556869881,0.09880491346120834,1929600,0.0,0.0
1962-10-25 00:00:00-04:00,0.0,0.0975999195760037,0.09494910128946017,0.09687700122594833,1068800,0.0,0.0
1962-10-26 00:00:00-04:00,0.0,0.0975999195760037,0.09639499682440783,0.09687700122594833,588800,0.0,0.0
1962-10-29 00:00:00-05:00,0.0,0.09928685908790225,0.09832290899967018,0.09880491346120834,688000,0.0,0.0
1962-10-30 00:00:00-05:00,0.0,0.09976880110591956,0.09856382012367249,0.09856382012367249,611200,0.0,0.0
1962-10-31 00:00:00-05:00,0.0,0.09976886212825775,0.09904588486367127,0.09976886212825775,489600,0.0,0.0
1962-11-01 00:00:00-05:00,0.0,0.1016967349577314,0.09856385393107958,0.1014557033777237,1318400,0.0,0.0
1962-11-02 00:00:00-05:00,0.0,0.10386561251161842,0.10193771278441822,0.1033836081624031,1398400,0.0,0.0
1962-11-05 00:00:00-05:00,0.0,0.10458856601533964,0.10386558907208741,0.10434753447771072,1068800,0.0,0.0
1962-11-07 00:00:00-05:00,0.0,0.10595895166766467,0.10449405197727857,0.10522650182247162,1097600,0.021875,0.0
1962-11-08 00:00:00-05:00,0.0,0.10595895294484103,0.10449405323679777,0.10473818331956863,1062400,0.0,0.0
1962-11-09 00:00:00-05:00,0.0,0.10522644644533892,0.10351741757452888,0.10498231649398804,697600,0.0,0.0
1962-11-12 00:00:00-05:00,0.0,0.10571475761605599,0.10522649747656489,0.10547062754631042,470400,0.0,0.0
1962-11-13 00:00:00-05:00,0.0,0.1059588959050685,0.10473812693696022,0.10498231649398804,790400,0.0,0.0
1962-11-14 00:00:00-05:00,0.0,0.1062030462451096,0.10498233664832839,0.10595891624689102,825600,0.0,0.0
1962-11-15 00:00:00-05:00,0.0,0.10644717624332815,0.10571472664298408,0.10595891624689102,736000,0.0,0.0
1962-11-16 00:00:00-05:00,0.0,0.1066913424791894,0.10522650238665768,0.10644721239805222,889600,0.0,0.0
1962-11-19 00:00:00-05:00,0.0,0.10669133812189102,0.10595894790839046,0.10669133812189102,681600,0.0,0.0
1962-11-20 00:00:00-05:00,0.0,0.1074238047003746,0.10644722465764393,0.1074238047003746,937600,0.0,0.0
1962-11-21 00:00:00-05:00,0.0,0.1074238047003746,0.10693554448186703,0.1074238047003746,956800,0.0,0.0
1962-11-23 00:00:00-05:00,0.0,0.10962105542421342,0.10766789604201944,0.10962105542421341,2140800,0.0,0.0
1962-11-26 00:00:00-05:00,0.0,0.1096211239290073,0.10864454362762255,0.10913286358118057,1056000,0.0,0.0
1962-11-27 00:00:00-05:00,0.0,0.10937689344927363,0.10840031404347655,0.10888863354921341,1088000,0.0,0.0
1962-11-28 00:00:00-05:00,0.0,0.10986530175486564,0.10888872155973672,0.10937698185443878,1139200,0.0,0.0
1962-11-29 00:00:00-05:00,0.0,0.11108599603176117,0.10937696603601932,0.11108599603176117,1200000,0.0,0.0
1962-11-30 00:00:00-05:00,0.0,0.11108591602474818,0.11010933667421341,0.11010933667421341,806400,0.0,0.0
1962-12-03 00:00:00-05:00,0.0,0.11035347084152589,0.10913276150797213,0.1098652109503746,697600,0.0,0.0
1962-12-04 00:00:00-05:00,0.0,0.11108599603176117,0.10986528586582393,0.11108599603176117,896000,0.0,0.0
